藏,子分类,书名,档位,页数,题材,朝代
集藏,四库别集,两谿文集,艺术文学,13,散文文集,明
集藏,四库别集,中丞集,艺术文学,3,散文文集,宋
集藏,四库别集,中复堂选集,艺术文学,17,散文文集,清
集藏,四库别集,中峰文选,艺术文学,6,散文文集,元
集藏,四库别集,中庵集,艺术文学,10,散文文集,元
集藏,四库别集,临安集,艺术文学,8,散文文集,元
集藏,四库别集,临川文集,艺术文学,101,散文文集,宋
集藏,四库别集,临川集,艺术文学,155,散文文集,宋
集藏,四库别集,临臯文集,艺术文学,11,散文文集,明
集藏,四库别集,丹渊集,艺术文学,28,散文文集,宋
集藏,四库别集,丹阳集,艺术文学,21,散文文集,宋
集藏,四库别集,丽则遗音,艺术文学,3,辞赋,元
集藏,四库别集,义丰集,艺术文学,5,散文文集,宋
集藏,四库别集,乐全集,艺术文学,22,散文文集,宋
集藏,四库别集,乐圃余藁,艺术文学,6,散文文集,宋
集藏,四库别集,乐轩集,艺术文学,9,散文文集,宋
集藏,四库别集,乐静集,艺术文学,10,散文文集,宋
集藏,四库别集,乖崖集,艺术文学,26,散文文集,宋
集藏,四库别集,九华诗集,艺术文学,5,诗,宋
集藏,四库别集,九华集,艺术文学,14,散文文集,宋
集藏,四库别集,九家集注杜诗,艺术文学,35,诗,隋唐
集藏,四库别集,九灵山房集,艺术文学,21,散文文集,元
集藏,四库别集,乾道稿淳熙稿章泉稿,艺术文学,57,散文文集,宋
集藏,四库别集,二妙集,艺术文学,13,散文文集,辽金
集藏,四库别集,二希堂文集,艺术文学,10,散文文集,清
集藏,四库别集,二曲集,艺术文学,9,散文文集,清
集藏,四库别集,二薇亭诗集,艺术文学,5,诗,明
集藏,四库别集,于忠肃集,艺术文学,24,散文文集,明
集藏,四库别集,于湖集,艺术文学,27,散文文集,宋
集藏,四库别集,云台编,艺术文学,7,诗,隋唐
集藏,四库别集,云峯集,艺术文学,6,散文文集,元
集藏,四库别集,云峰集,艺术文学,8,散文文集,元
集藏,四库别集,云巢编,艺术文学,12,散文文集,宋
集藏,四库别集,云庄集（宋刘爚）,艺术文学,11,散文文集,宋
集藏,四库别集,云庄集（宋曾协）,艺术文学,5,散文文集,宋
集藏,四库别集,云村集,艺术文学,12,散文文集,元
集藏,四库别集,云松巢集,艺术文学,8,散文文集,元
集藏,四库别集,云林集（元贡奎）,艺术文学,10,散文文集,元
集藏,四库别集,云林集（明危素）,艺术文学,3,散文文集,明
集藏,四库别集,云泉诗,艺术文学,5,诗,宋
集藏,四库别集,云溪居士集,艺术文学,17,散文文集,宋
集藏,四库别集,云溪集,艺术文学,13,散文文集,宋
集藏,四库别集,云阳集,艺术文学,8,散文文集,元
集藏,四库别集,五岳山人集,艺术文学,34,散文文集,明
集藏,四库别集,五峰集（元李孝光）,艺术文学,15,散文文集,元
集藏,四库别集,五峰集（宋胡宏）,艺术文学,9,散文文集,宋
集藏,四库别集,亦玉堂稿,艺术文学,6,散文文集,明
集藏,四库别集,人境庐诗草,艺术文学,21,诗,清
集藏,四库别集,仁山文集,艺术文学,4,散文文集,元
集藏,四库别集,仰节堂集,艺术文学,19,散文文集,明
集藏,四库别集,任文逸稿,艺术文学,5,散文文集,明
集藏,四库别集,伊川击壤集,艺术文学,40,诗,宋
集藏,四库别集,伊滨集,艺术文学,20,散文文集,元
集藏,四库别集,伐檀斋集,艺术文学,34,散文文集,明
集藏,四库别集,伐檀集,艺术文学,6,散文文集,宋
集藏,四库别集,会心集,艺术文学,16,散文文集,明
集藏,四库别集,会昌一品集,艺术文学,16,散文文集,隋唐
集藏,四库别集,传家集,艺术文学,47,散文文集,宋
集藏,四库别集,伯牙琴,艺术文学,2,散文文集,宋
集藏,四库别集,何大复先生集大复集,艺术文学,47,散文文集,明
集藏,四库别集,何氏居庐集,艺术文学,31,散文文集,明
集藏,四库别集,何水部集,艺术文学,6,诗,魏晋南北朝
集藏,四库别集,佩玉斋类稿,艺术文学,4,散文文集,元
集藏,四库别集,佩韦斋集,艺术文学,14,散文文集,宋
集藏,四库别集,使署闲情,艺术文学,14,散文文集,清
集藏,四库别集,侨吴集,艺术文学,30,散文文集,元
集藏,四库别集,俟庵集,艺术文学,19,散文文集,元
集藏,四库别集,俨山续集,艺术文学,19,散文文集,明
集藏,四库别集,俨山集,艺术文学,57,散文文集,明
集藏,四库别集,倚松诗集,艺术文学,11,诗,宋
集藏,四库别集,倪文僖集,艺术文学,36,散文文集,明
集藏,四库别集,倪文贞集,艺术文学,21,散文文集,明
集藏,四库别集,倪石陵书,艺术文学,2,散文文集,宋
集藏,四库别集,傅与砺诗文集,艺术文学,21,散文文集,元
集藏,四库别集,储光羲诗集,艺术文学,6,诗,隋唐
集藏,四库别集,傲轩吟稿,艺术文学,7,诗,宋
集藏,四库别集,元丰类稿,艺术文学,70,散文文集,宋
集藏,四库别集,元宪集,艺术文学,31,散文文集,宋
集藏,四库别集,元氏长庆集,艺术文学,28,散文文集,隋唐
集藏,四库别集,元献遗文,艺术文学,3,散文文集,宋
集藏,四库别集,克斋集,艺术文学,12,散文文集,宋
集藏,四库别集,克斋集摘,艺术文学,2,散文文集,宋
集藏,四库别集,全室外集,艺术文学,11,散文文集,明
集藏,四库别集,全相二十四孝诗选,故事性,3,人物传记,元
集藏,四库别集,公是集,艺术文学,44,散文文集,宋
集藏,四库别集,六亭文选,艺术文学,4,散文文集,清
集藏,四库别集,兰庭集,艺术文学,10,散文文集,明
集藏,四库别集,兰皋集,艺术文学,3,散文文集,元
集藏,四库别集,兰轩集,艺术文学,17,散文文集,元
集藏,四库别集,具茨集,艺术文学,28,散文文集,明
集藏,四库别集,养吾斋集,艺术文学,16,散文文集,元
集藏,四库别集,养蒙文集,艺术文学,10,散文文集,元
集藏,四库别集,兼济堂文集,艺术文学,25,散文文集,清
集藏,四库别集,内简尺牍,艺术文学,7,散文文集,宋
集藏,四库别集,内自讼斋文选,艺术文学,7,散文文集,清
集藏,四库别集,净德集,艺术文学,19,散文文集,宋
集藏,四库别集,凌忠介公集,艺术文学,10,散文文集,明
集藏,四库别集,凌沧草,艺术文学,6,诗,清
集藏,四库别集,几社壬申合稿,艺术文学,53,散文文集,明
集藏,四库别集,凫藻集,艺术文学,4,散文文集,明
集藏,四库别集,击壤集,艺术文学,28,诗,宋
集藏,四库别集,刍荛集,艺术文学,6,散文文集,明
集藏,四库别集,刘宾客文集,艺术文学,24,散文文集,隋唐
集藏,四库别集,刘左史集,艺术文学,3,散文文集,宋
集藏,四库别集,刘彦昺集,艺术文学,12,散文文集,明
集藏,四库别集,刘练江先生集,艺术文学,13,散文文集,明
集藏,四库别集,刘蕺山集,艺术文学,9,散文文集,明
集藏,四库别集,刘随州集,艺术文学,12,诗,隋唐
集藏,四库别集,刘鹗诗存,艺术文学,7,诗,清
集藏,四库别集,则堂集,艺术文学,5,散文文集,宋
集藏,四库别集,初寮集,艺术文学,10,散文文集,宋
集藏,四库别集,刻中丞肖岩刘公遗稿,艺术文学,16,散文文集,明
集藏,四库别集,剑南诗藁,艺术文学,193,诗,宋
集藏,四库别集,剑花室诗集,艺术文学,36,诗,民国
集藏,四库别集,剡源文集,艺术文学,24,散文文集,元
集藏,四库别集,剩语,艺术文学,9,诗,元
集藏,四库别集,勉斋集,艺术文学,18,散文文集,宋
集藏,四库别集,勤斋集,艺术文学,7,散文文集,元
集藏,四库别集,勿斋集,艺术文学,2,散文文集,宋
集藏,四库别集,勿轩集,艺术文学,6,散文文集,宋
集藏,四库别集,北山集（宋程俱）,艺术文学,29,散文文集,宋
集藏,四库别集,北山集（宋郑刚中）,艺术文学,25,散文文集,宋
集藏,四库别集,北泉草堂遗稿,艺术文学,1,散文文集,明
集藏,四库别集,北海集,艺术文学,24,散文文集,宋
集藏,四库别集,北游集,艺术文学,3,诗,清
集藏,四库别集,北湖集,艺术文学,8,散文文集,宋
集藏,四库别集,北溪大全集北溪外集,艺术文学,27,散文文集,宋
集藏,四库别集,北磵集,艺术文学,13,诗,宋
集藏,四库别集,北郭园诗钞,艺术文学,19,诗,清
集藏,四库别集,北郭集,艺术文学,27,散文文集,元
集藏,四库别集,北郭集述古斋集,艺术文学,8,散文文集,明
集藏,四库别集,医闾集,艺术文学,7,散文文集,明
集藏,四库别集,升庵集,艺术文学,82,散文文集,明
集藏,四库别集,午亭文编,艺术文学,72,散文文集,清
集藏,四库别集,午溪集,艺术文学,17,散文文集,元
集藏,四库别集,半崧集简编,艺术文学,15,散文文集,清
集藏,四库别集,半江赵先生文集,艺术文学,36,散文文集,明
集藏,四库别集,半轩集,艺术文学,11,散文文集,明
集藏,四库别集,华亭百咏,艺术文学,5,诗,宋
集藏,四库别集,华影吹笙阁遗稿,艺术文学,1,诗,清
集藏,四库别集,华泉集,艺术文学,29,散文文集,明
集藏,四库别集,华阳集子非熊诗附,艺术文学,8,散文文集,隋唐
集藏,四库别集,华阳集（宋张纲）,艺术文学,23,散文文集,宋
集藏,四库别集,华阳集（宋王珪）,艺术文学,44,散文文集,宋
集藏,四库别集,南冠草,艺术文学,1,诗,明
集藏,四库别集,南村诗集,艺术文学,17,诗,元
集藏,四库别集,南涧甲乙稿,艺术文学,22,散文文集,宋
集藏,四库别集,南湖集（元贡性之）,艺术文学,14,诗,元
集藏,四库别集,南湖集（宋张鎡）,艺术文学,20,散文文集,宋
集藏,四库别集,南轩集,艺术文学,29,散文文集,宋
集藏,四库别集,南邨诗集,艺术文学,9,诗,元
集藏,四库别集,南阳集（宋赵湘）,艺术文学,4,散文文集,宋
集藏,四库别集,南阳集（宋韩维）,艺术文学,32,散文文集,宋
集藏,四库别集,卢升之集,艺术文学,4,散文文集,隋唐
集藏,四库别集,卢溪文集,艺术文学,26,散文文集,宋
集藏,四库别集,卷施阁文乙集,艺术文学,5,散文文集,清
集藏,四库别集,卷施阁甲集,艺术文学,13,散文文集,清
集藏,四库别集,参寥子诗集,艺术文学,14,诗,宋
集藏,四库别集,友林乙稿,艺术文学,6,诗,宋
集藏,四库别集,友石山人遗稿,艺术文学,4,散文文集,明
集藏,四库别集,双江聂先生文集摘,艺术文学,6,散文文集,明
集藏,四库别集,双溪类稿,艺术文学,29,散文文集,宋
集藏,四库别集,双溪醉隐集,艺术文学,42,散文文集,元
集藏,四库别集,双溪集（宋苏籀）,艺术文学,11,散文文集,宋
集藏,四库别集,双溪集（明杭淮）,艺术文学,10,散文文集,明
集藏,四库别集,叠山集,艺术文学,5,散文文集,宋
集藏,四库别集,古亷文集,艺术文学,12,散文文集,明
集藏,四库别集,古城集,艺术文学,21,散文文集,明
集藏,四库别集,古梅遗稿,艺术文学,5,诗,宋
集藏,四库别集,古欢堂集,艺术文学,41,散文文集,清
集藏,四库别集,古灵集,艺术文学,16,散文文集,宋
集藏,四库别集,古穰集,艺术文学,26,散文文集,明
集藏,四库别集,句曲外史集,艺术文学,17,散文文集,元
集藏,四库别集,可传集,艺术文学,4,散文文集,明
集藏,四库别集,可斋杂藁,艺术文学,39,散文文集,宋
集藏,四库别集,可闲老人集,艺术文学,43,散文文集,元
集藏,四库别集,台湾诗荟杂文钞,艺术文学,11,散文文集,民国
集藏,四库别集,司空表圣文集,艺术文学,4,散文文集,隋唐
集藏,四库别集,后乐集,艺术文学,18,散文文集,宋
集藏,四库别集,后山集,艺术文学,23,散文文集,宋
集藏,四库别集,后村集,艺术文学,47,散文文集,宋
集藏,四库别集,后苏龛合集,艺术文学,58,散文文集,清
集藏,四库别集,吕衡州集,艺术文学,6,散文文集,隋唐
集藏,四库别集,含中集,艺术文学,24,散文文集,明
集藏,四库别集,吴文正集,艺术文学,58,散文文集,元
集藏,四库别集,吴文肃公摘稿,艺术文学,2,散文文集,明
集藏,四库别集,吴文肃摘稿,艺术文学,8,散文文集,明
集藏,四库别集,吾吾类稿,艺术文学,10,散文文集,元
集藏,四库别集,吾汶藁,艺术文学,5,散文文集,宋
集藏,四库别集,周元公集,艺术文学,8,散文文集,宋
集藏,四库别集,和靖集,艺术文学,6,诗,宋
集藏,四库别集,咏史诗,艺术文学,4,诗,隋唐
集藏,四库别集,咏物诗,艺术文学,3,诗,明
集藏,四库别集,咸平集,艺术文学,14,散文文集,宋
集藏,四库别集,唐愚士诗,艺术文学,17,诗,明
集藏,四库别集,唐英歌诗,艺术文学,7,诗,清
集藏,四库别集,唐风集,艺术文学,7,诗,隋唐
集藏,四库别集,唯室集,艺术文学,3,散文文集,宋
集藏,四库别集,嘉树斋稿,艺术文学,46,散文文集,清
集藏,四库别集,嘉祐集,艺术文学,8,散文文集,宋
集藏,四库别集,嘉禾百咏,艺术文学,3,诗,宋
集藏,四库别集,四六标准,艺术文学,28,骈文,宋
集藏,四库别集,四如集,艺术文学,3,散文文集,宋
集藏,四库别集,四宜堂集,艺术文学,14,散文文集,清
集藏,四库别集,四库辑本别集拾遗,艺术文学,81,散文文集,历代汇编
集藏,四库别集,四明文献集,艺术文学,5,散文文集,元
集藏,四库别集,四溟集,艺术文学,45,散文文集,明
集藏,四库别集,因园集,艺术文学,18,诗,清
集藏,四库别集,国琛集,艺术文学,6,散文文集,明
集藏,四库别集,国秀集,艺术文学,11,诗,隋唐
集藏,四库别集,圣祖仁皇帝御制文集,艺术文学,217,散文文集,清
集藏,四库别集,在轩集,艺术文学,2,散文文集,宋
集藏,四库别集,圭塘小稿,艺术文学,18,散文文集,元
集藏,四库别集,圭塘小藁,艺术文学,11,散文文集,元
集藏,四库别集,圭峯集,艺术文学,8,散文文集,明
集藏,四库别集,圭峰集,艺术文学,17,散文文集,明
集藏,四库别集,圭斋文集,艺术文学,9,散文文集,元
集藏,四库别集,墙东类稿,艺术文学,19,散文文集,元
集藏,四库别集,壬辰四友二老诗赞,艺术文学,3,诗,元
集藏,四库别集,壶山四六,艺术文学,2,骈文,宋
集藏,四库别集,备忘集,艺术文学,9,散文文集,明
集藏,四库别集,复古诗集,艺术文学,5,诗,元
集藏,四库别集,夏完淳诗词曲赋,艺术文学,4,散文文集,明
集藏,四库别集,大全集,艺术文学,38,散文文集,明
集藏,四库别集,大声集,艺术文学,2,词,宋
集藏,四库别集,大复集,艺术文学,42,散文文集,明
集藏,四库别集,大隐居士诗集,艺术文学,5,诗,宋
集藏,四库别集,大隐集,艺术文学,12,散文文集,宋
集藏,四库别集,天全堂集,艺术文学,10,散文文集,明
集藏,四库别集,天台林公辅先生文集,艺术文学,4,散文文集,明
集藏,四库别集,天籁集,艺术文学,7,词,元
集藏,四库别集,天马山房遗稿,艺术文学,14,散文文集,明
集藏,四库别集,太仓稊米集,艺术文学,49,散文文集,宋
集藏,四库别集,太师诚意伯刘公文集,艺术文学,71,散文文集,明
集藏,四库别集,太白山人漫稿,艺术文学,20,散文文集,明
集藏,四库别集,太白山人漫藁,艺术文学,11,散文文集,明
集藏,四库别集,夷白斋稿,艺术文学,18,散文文集,元
集藏,四库别集,夹漈遗稿,艺术文学,2,散文文集,宋
集藏,四库别集,始丰稿,艺术文学,16,散文文集,明
集藏,四库别集,姑溪居士前集,艺术文学,38,散文文集,宋
集藏,四库别集,姚少监诗集,艺术文学,12,诗,隋唐
集藏,四库别集,姚际恒文集,艺术文学,227,散文文集,清
集藏,四库别集,娑罗馆清言,艺术文学,3,散文,明
集藏,四库别集,媚幽阁文娱,艺术文学,16,散文文集,明
集藏,四库别集,子渊诗集,艺术文学,11,诗,元
集藏,四库别集,孔北海集,艺术文学,5,散文文集,汉
集藏,四库别集,字溪集,艺术文学,12,散文文集,宋
集藏,四库别集,存复斋文集,艺术文学,10,散文文集,元
集藏,四库别集,存家诗稿,艺术文学,11,诗,明
集藏,四库别集,存悔斋稿,艺术文学,6,散文文集,元
集藏,四库别集,存研楼文集,艺术文学,11,散文文集,清
集藏,四库别集,存雅堂遗稿,艺术文学,3,散文文集,宋
集藏,四库别集,孙可之集,艺术文学,3,散文文集,隋唐
集藏,四库别集,孙明复小集,艺术文学,1,散文文集,宋
集藏,四库别集,孝诗,艺术文学,16,诗,宋
集藏,四库别集,孟东野诗集,艺术文学,11,诗,隋唐
集藏,四库别集,孟浩然集,艺术文学,12,诗,隋唐
集藏,四库别集,学余堂文集学余堂诗集学余堂外集,艺术文学,88,散文文集,清
集藏,四库别集,学古绪言,艺术文学,11,散文文集,明
集藏,四库别集,学易集,艺术文学,7,散文文集,宋
集藏,四库别集,学言稿,艺术文学,9,散文文集,元
集藏,四库别集,学言诗稿,艺术文学,16,诗,元
集藏,四库别集,宁极斋稿慎独叟遗稿,艺术文学,5,散文文集,宋
集藏,四库别集,宁澹居文集,艺术文学,6,散文文集,明
集藏,四库别集,安岳集,艺术文学,8,散文文集,宋
集藏,四库别集,安晚堂集,艺术文学,7,散文文集,宋
集藏,四库别集,安阳集,艺术文学,29,散文文集,宋
集藏,四库别集,安雅堂集,艺术文学,12,散文文集,清
集藏,四库别集,宋布衣集,艺术文学,47,散文文集,明
